mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_m0,split1_test_m0,split2_test_m0,split3_test_m0,split4_test_m0,mean_test_m0,std_test_m0,rank_test_m0,split0_train_m0,split1_train_m0,split2_train_m0,split3_train_m0,split4_train_m0,mean_train_m0,std_train_m0,split0_test_m1,split1_test_m1,split2_test_m1,split3_test_m1,split4_test_m1,mean_test_m1,std_test_m1,rank_test_m1,split0_train_m1,split1_train_m1,split2_train_m1,split3_train_m1,split4_train_m1,mean_train_m1,std_train_m1,split0_test_m2,split1_test_m2,split2_test_m2,split3_test_m2,split4_test_m2,mean_test_m2,std_test_m2,rank_test_m2,split0_train_m2,split1_train_m2,split2_train_m2,split3_train_m2,split4_train_m2,mean_train_m2,std_train_m2
0.37508816719055177,0.0076955980585669236,0.019150543212890624,0.005907409934745825,,,2,100,"{'max_depth': None, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 100}",-3.0087838423317406,-4.044650530463696,-2.721827805894095,-3.897886861833515,-3.284536961277799,-3.391537200360169,0.5078202160046269,1,-1.3291785202521484,-1.2628858175762754,-1.3784023764688993,-1.264472339441881,-1.2745076003919278,-1.3018893308262265,0.04532109986466231,-2.304876543209879,-2.7270493827160496,-2.1424320987654313,-1.962580246913582,-2.131524999999999,-2.253692654320988,0.2602831779159098,1,-0.8436749226006176,-0.8199009287925705,-0.8368390092879263,-0.8823343653250766,-0.8261234567901239,-0.841774536559263,0.021892837279509796,0.8810362115685952,0.8521627204563029,0.8854640383469627,0.8291551889814813,0.8282888206088915,0.8552213959924467,0.024475246191115282,1,0.978556122888954,0.9782453912649717,0.9776908467079896,0.9797543833703738,0.9810328885264178,0.9790559265517415,0.0011971996248798774
0.5619742393493652,0.21015273541313237,0.02624621391296387,0.012657588755101938,30,,2,100,"{'max_depth': 30, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 100}",-3.0087838423317406,-4.044650530463696,-2.721827805894095,-3.897886861833515,-3.284536961277799,-3.391537200360169,0.5078202160046269,1,-1.3291785202521484,-1.2628858175762754,-1.3784023764688993,-1.264472339441881,-1.2745076003919278,-1.3018893308262265,0.04532109986466231,-2.304876543209879,-2.7270493827160496,-2.1424320987654313,-1.962580246913582,-2.131524999999999,-2.253692654320988,0.2602831779159098,1,-0.8436749226006176,-0.8199009287925705,-0.8368390092879263,-0.8823343653250766,-0.8261234567901239,-0.841774536559263,0.021892837279509796,0.8810362115685952,0.8521627204563029,0.8854640383469627,0.8291551889814813,0.8282888206088915,0.8552213959924467,0.024475246191115282,1,0.978556122888954,0.9782453912649717,0.9776908467079896,0.9797543833703738,0.9810328885264178,0.9790559265517415,0.0011971996248798774
0.35513873100280763,0.0069807137572364154,0.01580820083618164,0.0004942808190980703,20,,2,100,"{'max_depth': 20, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 100}",-3.013180889703451,-4.044650530463696,-2.7206118877894863,-3.8977940837268212,-3.284141113831066,-3.392075701102904,0.5074800087221925,3,-1.328745390307527,-1.2628858175762754,-1.3788357634475255,-1.2640520408272382,-1.2747602781714846,-1.30185585806601,0.04545528765749762,-2.309872427983542,-2.7270493827160496,-2.1411018518518508,-1.9626481481481497,-2.1313083333333322,-2.2543960288065845,0.2606076748697022,3,-0.8429468524251791,-0.8199009287925705,-0.8381608359133135,-0.8820216718266246,-0.8265246913580252,-0.8419109960631426,0.02165725949186161,0.8806882492934411,0.8521627204563029,0.885566348450472,0.8291633218339867,0.8283302068601844,0.8551821693788775,0.024416731316572383,3,0.978570096139137,0.9782453912649717,0.9776768159479529,0.9797678400355252,0.9810253671233504,0.9790571021021874,0.0011983701233167319
0.712257194519043,0.01520017234762964,0.025341224670410157,0.0006430406657212983,,,2,200,"{'max_depth': None, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 200}",-2.969535662771049,-4.105166459535331,-2.732783866971597,-3.9571280063503047,-3.2662584108196326,-3.4061744812895833,0.5395969711726165,4,-1.3474735363318076,-1.2319079795682142,-1.3548069739016346,-1.2534729565436888,-1.2804974938632745,-1.293631788041724,0.049470005432090826,-2.297339506172834,-2.7616296296296334,-2.1656111111111094,-2.007216049382714,-2.1098749999999953,-2.2683342592592575,0.2638278712785876,8,-0.8558034055727536,-0.7978188854489183,-0.8377956656346748,-0.875803405572754,-0.8331728395061724,-0.8400788403470546,0.025931895551527064,0.884119622793503,0.8477057524425387,0.8845401088002001,0.8239226341760963,0.8301946589067944,0.8540965554238265,0.025887460515798016,4,0.9779617467088929,0.9792995569245586,0.9784480828782978,0.9801050762537348,0.9808541874344486,0.9793337300399866,0.0010559017593945376
1.0454535484313965,0.3590703050686478,0.05037412643432617,0.03863911330920947,30,,2,200,"{'max_depth': 30, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 200}",-2.969535662771049,-4.105166459535331,-2.732783866971597,-3.9571280063503047,-3.2662584108196326,-3.4061744812895833,0.5395969711726165,4,-1.3474735363318076,-1.2319079795682142,-1.3548069739016346,-1.2534729565436888,-1.2804974938632745,-1.293631788041724,0.049470005432090826,-2.297339506172834,-2.7616296296296334,-2.1656111111111094,-2.007216049382714,-2.1098749999999953,-2.2683342592592575,0.2638278712785876,8,-0.8558034055727536,-0.7978188854489183,-0.8377956656346748,-0.875803405572754,-0.8331728395061724,-0.8400788403470546,0.025931895551527064,0.884119622793503,0.8477057524425387,0.8845401088002001,0.8239226341760963,0.8301946589067944,0.8540965554238265,0.025887460515798016,4,0.9779617467088929,0.9792995569245586,0.9784480828782978,0.9801050762537348,0.9808541874344486,0.9793337300399866,0.0010559017593945376
