mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svr__C,param_svr__epsilon,param_svr__gamma,params,split0_test_m0,split1_test_m0,split2_test_m0,split3_test_m0,split4_test_m0,mean_test_m0,std_test_m0,rank_test_m0,split0_train_m0,split1_train_m0,split2_train_m0,split3_train_m0,split4_train_m0,mean_train_m0,std_train_m0,split0_test_m1,split1_test_m1,split2_test_m1,split3_test_m1,split4_test_m1,mean_test_m1,std_test_m1,rank_test_m1,split0_train_m1,split1_train_m1,split2_train_m1,split3_train_m1,split4_train_m1,mean_train_m1,std_train_m1,split0_test_m2,split1_test_m2,split2_test_m2,split3_test_m2,split4_test_m2,mean_test_m2,std_test_m2,rank_test_m2,split0_train_m2,split1_train_m2,split2_train_m2,split3_train_m2,split4_train_m2,mean_train_m2,std_train_m2
0.022422218322753908,0.0023584369344360114,0.005405902862548828,0.0004018287804634709,100.0,1.0,scale,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__gamma': 'scale'}",-4.895276260709717,-4.060033999468057,-2.4691188591263895,-3.0127856886077895,-2.98790072184781,-3.485023105951953,0.8742598892779998,1,-1.6668727785369772,-1.5613701970305927,-1.6377772286680254,-1.7240875444172477,-1.7255563118638615,-1.6631328121033409,0.06103227916525163,-2.6994276044941707,-2.611034599364334,-1.955040049705851,-2.1063094586817344,-1.9407311291526383,-2.262508568279746,0.3270609761602731,1,-1.1895605759828078,-1.1650533544641186,-1.1970785325769744,-1.2150151260140418,-1.2457143975029212,-1.2024843973081727,0.026919077169447813,0.6850894421118743,0.851036009931026,0.9057449633008771,0.8979343011839842,0.8579037585178437,0.839541695009121,0.08014655608977876,1,0.9662758051840341,0.9667466904264451,0.968505064867655,0.9623616158563346,0.965232408157874,0.9658243168984685,0.0020288754883333584
0.022857284545898436,0.0020380799734246707,0.005213689804077148,0.00023446958272230585,100.0,1.0,0.1,"{'svr__C': 100, 'svr__epsilon': 1, 'svr__gamma': 0.1}",-5.096263832105865,-4.046604876679337,-2.531206234123992,-3.1646999911686797,-2.8032724977915686,-3.5284094863738886,0.935864978228686,2,-1.5526460832707916,-1.4621049490033033,-1.5127089228220338,-1.6234240356552785,-1.6052285988828854,-1.5512225179268586,0.0592570343158476,-2.7545026031234436,-2.618124868007668,-2.0367895210416105,-2.184351552007628,-1.9385238658382555,-2.306458482003721,0.3227651788117762,2,-1.1174921103457414,-1.117547049971922,-1.1409469750406174,-1.1679352934369318,-1.1805348978559482,-1.1448912653302323,0.025750623310223732,0.6586997424577697,0.8520198181071719,0.9009451746677657,0.8873818404333419,0.8749220090149692,0.8347937169362037,0.08950713080786736,3,0.9707395079436233,0.9708404915378943,0.9731316004133214,0.966628457195236,0.9699122221129158,0.970250455840598,0.0021034060175836853
0.01471724510192871,0.000404569861580957,0.004753017425537109,0.00012910357032342996,100.0,2.0,scale,"{'svr__C': 100, 'svr__epsilon': 2, 'svr__gamma': 'scale'}",-4.8850465809145085,-4.124914104967876,-2.572157305107655,-3.2261837273387286,-2.945942513530998,-3.550848846371953,0.8412836334977079,3,-1.8763624404118322,-1.7735183143907043,-1.8849004207284707,-1.9222259153185952,-1.9266772330270139,-1.8767368647753233,0.0552886011458946,-2.787904508226713,-2.739548693658237,-2.071113285734181,-2.2769840593229818,-1.921659625698173,-2.359442034528057,0.3491840163065706,5,-1.4901556384741732,-1.4580539121593081,-1.5442148530899227,-1.5314009321651472,-1.5729370766397208,-1.5193524825056544,0.040606851064036095,0.6864042068268928,0.8462370244806843,0.8977141345950311,0.8829634458272502,0.8618665686783131,0.8350370760816344,0.07637059764191838,2,0.95726633482433,0.9570963283906851,0.9582834980905218,0.9532134310321313,0.9566554729801358,0.9565030130635608,0.001729127183683302
0.01557316780090332,0.000856198776370833,0.006106948852539063,0.0011185977407090102,100.0,2.0,0.1,"{'svr__C': 100, 'svr__epsilon': 2, 'svr__gamma': 0.1}",-5.037700250296168,-4.044590294208026,-2.5757181938364817,-3.3671978890314347,-2.777167543082715,-3.5604748340909653,0.8985805071523101,4,-1.7904858194657847,-1.7331995945401544,-1.7906240799104276,-1.8412616351622575,-1.8423777379696764,-1.7995897734096602,0.0403442076654782,-2.891285997136892,-2.7027745856357606,-2.10031613809464,-2.338271814694679,-1.9205950427135956,-2.3906487156551135,0.3622283940039986,9,-1.447778739461118,-1.4569948893843867,-1.498355241683289,-1.515563045410693,-1.5398170670790097,-1.4917017966036994,0.03482100267496355,0.6664987582732088,0.8521671238517458,0.8974307299190201,0.8725086807895723,0.8772406934925351,0.8331691972652164,0.08456878002084361,4,0.9610884570151244,0.9590248773579417,0.9623521740334456,0.9570717336221257,0.9603654718912595,0.9599805427839794,0.0018096820876196717
0.03154144287109375,0.001964125812389241,0.0059775829315185545,0.00014157602782874094,100.0,0.1,scale,"{'svr__C': 100, 'svr__epsilon': 0.1, 'svr__gamma': 'scale'}",-5.124021900788361,-4.371042441408606,-2.4720385539212018,-3.0317148358460115,-3.104190890627571,-3.6206017245183504,0.9753049543445007,5,-1.6435720142898638,-1.5329700681326073,-1.6281191267095863,-1.6566022263924491,-1.7196993782081798,-1.6361925627465372,0.06027348117958663,-2.9123009514536835,-2.775706056373765,-1.9206643810094002,-2.181538761681832,-2.0100968162349155,-2.3600613933507195,0.4062374392252896,6,-0.8597768287861903,-0.8344587409736287,-0.8856400100170337,-0.8980856257123588,-0.9107852422648348,-0.8777492895508093,0.027438240292423897,0.6549716635727809,0.8273398943171558,0.9055219212658733,0.8966477270880766,0.8466276384698985,0.8262217689427569,0.09054565483102463,5,0.967212058128265,0.9679453931287361,0.9688754258652161,0.9652504789466839,0.9654680259600075,0.9669502764057818,0.0014036641471266297
