mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_m0,split1_test_m0,split2_test_m0,split3_test_m0,split4_test_m0,mean_test_m0,std_test_m0,rank_test_m0,split0_test_m1,split1_test_m1,split2_test_m1,split3_test_m1,split4_test_m1,mean_test_m1,std_test_m1,rank_test_m1,split0_test_m2,split1_test_m2,split2_test_m2,split3_test_m2,split4_test_m2,mean_test_m2,std_test_m2,rank_test_m2
0.20093183517456054,0.010863797728778383,0.014491081237792969,0.0020932629053037207,0.9,200,3,0.1,0.8,"{'subsample': 0.9, 'n_estimators': np.int64(200), 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-2.6442008321034227,-3.6536406482347177,-2.970619906617439,-3.823183254464863,-3.1679383607247082,-3.2519166004290296,0.43433315101738074,1,-2.089880398173391,-2.6536756185837733,-2.3043677742098585,-2.0670566770765517,-2.1315144538879394,-2.2492989843863027,0.21865624789881083,5,0.9081198522927499,0.8793649200649374,0.8635684705959559,0.8356409718377384,0.84026366709318,0.8653915763769124,0.026611252908008556,1
1.5802359580993652,0.08088242083326704,0.010353517532348634,0.0004937471918929444,0.6,550,8,0.01,0.9,"{'subsample': 0.6, 'n_estimators': np.int64(550), 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-2.778679981124886,-3.6688183632469444,-2.6490008474056537,-4.274120368461654,-3.2707268656966466,-3.328269285187157,0.5962169219412525,2,-2.1199067598507733,-2.5497896100267954,-2.0238512498361096,-2.1505735326696325,-2.187581334114075,-2.206340497299477,0.1801067849858648,1,0.898536491885796,0.8783605695676553,0.8915112343248752,0.7945827875880167,0.8297297315000758,0.8585441629732837,0.04000058284065416,2
1.1506803512573243,0.2979145282954446,0.015093231201171875,0.0059590918097138625,0.6,800,5,0.05,0.8,"{'subsample': 0.6, 'n_estimators': np.int64(800), 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-2.8506559234285875,-3.839052494327737,-2.861702758880582,-4.2686941094061615,-3.096114956502231,-3.3832440485090602,0.5709433759775225,3,-2.1081452016477233,-2.65501560870512,-2.1790803344161427,-2.237220229631589,-2.0663782548904424,-2.2491679258582034,0.21121876438788847,4,0.8932120102576934,0.8668104790517752,0.8733895308629345,0.7951040361053534,0.8474246344757814,0.8551881381507076,0.03341423547711626,3
0.2787641525268555,0.008497344778710668,0.007970571517944336,0.00028623327594875684,0.9,450,3,0.2,0.8,"{'subsample': 0.9, 'n_estimators': np.int64(450), 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-2.7014377690515885,-3.782401934619261,-3.129161410409702,-3.780043520848324,-3.529926107545911,-3.384594148494957,0.41658159862799565,4,-2.10125029410845,-2.752034373342255,-2.323624434294524,-2.1874756989655673,-2.355091195106506,-2.3438951991634602,0.22381128198738803,16,0.9040990863906146,0.8707122701890255,0.8486172099625306,0.8393292081311922,0.8016731596151847,0.8528861868577096,0.03395679702436277,4
0.6746586799621582,0.0867029345451485,0.018015480041503905,0.005005359528370671,0.6,400,4,0.05,0.9,"{'subsample': 0.6, 'n_estimators': np.int64(400), 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-2.9161450685439094,-3.822501164771712,-2.904873371522112,-4.273301307694515,-3.1335875156894764,-3.410081685644345,0.5460578341249231,5,-2.07766215948411,-2.5874526506588786,-2.234692212093024,-2.203213981345848,-2.0755085229873655,-2.235705905313845,0.18730913082819112,3,0.8882490923067097,0.8679564449375377,0.8695407178219543,0.7946615093104137,0.8437090176227992,0.8528233563998828,0.03233986683444181,5
